experiment_order,experiment_folder,experiment_name,task_id,difficulty,test_examples,correct_test_examples,example_accuracy,task_correct,specificity_score,specificity_per_100_words,color_terms,spatial_terms,action_terms,object_terms,condition_terms,word_count,sentence_count,avg_sentence_length,hypothesis
2,4_good_hypo_program,High Quality Hypothesis + Program,e73095fd,Easy,1,0,0.0,False,41,41.0,8,8,4,14,7,100,6,16.666666666666668,"Describing the input grid: The input is a black grid containing grey line drawings made from color 5.
Describing the size of the output grid: The output grid has the same size as the input grid.
Describing how to transform the grid: Keep all grey cells unchanged. Find each connected black region that is trapped inside grey walls, allowing the left or right edge of the grid to act as a wall. A trapped region may not connect to the top or bottom edge or to the large outside background. Recolor every cell in such trapped regions yellow, color 4."
2,4_good_hypo_program,High Quality Hypothesis + Program,e8593010,Easy,1,1,1.0,True,29,31.868131868131865,15,1,2,8,3,91,6,15.166666666666666,"Describing the input grid: A 10x10 grey grid with several black “holes” or islands of black cells.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: Keep all grey cells as 5. For every 4-connected black island, compute its outside perimeter using orthogonal edges. A perimeter of 4 becomes color 3, a perimeter of 6 becomes color 2, and a perimeter of 8 becomes color 1. Recolor the whole island with that color."
2,4_good_hypo_program,High Quality Hypothesis + Program,e98196ab,Easy,1,1,1.0,True,33,33.6734693877551,15,7,2,7,2,98,3,32.666666666666664,"Describing the input grid: The input is an 11x11 grid split by a horizontal grey divider row into a 5x11 upper panel and a 5x11 lower panel.
Describing the size of the output grid: The output grid is 5x11.
Describing how to transform the grid: Remove the grey divider and overlay the lower 5x11 panel directly onto the upper 5x11 panel without shifting horizontally; black cells are transparent, and if both panels have a colored cell in the same position, keep the upper panel’s color."
2,4_good_hypo_program,High Quality Hypothesis + Program,ec883f72,Easy,1,0,0.0,False,34,28.8135593220339,3,6,2,15,8,118,6,19.666666666666668,"Describing the input grid: The input contains a large angular outline or wall in one color, plus a smaller colored object separated from that wall by black cells.
Describing the size of the output grid: The output grid has the same size as the input grid.
Describing how to transform the grid: Keep the whole input unchanged. Identify the smaller object’s color. From each cell of that smaller object, look along the four diagonal directions. If the diagonal passes through only black cells and then hits a corner cell of the large wall, continue that same diagonal beyond the wall corner, coloring every black cell with the smaller object’s color until the grid edge is reached."
2,4_good_hypo_program,High Quality Hypothesis + Program,ed36ccf7,Medium,1,1,1.0,True,19,33.92857142857143,6,0,1,9,3,56,3,18.666666666666668,"Describing the input grid: A 3x3 grid containing black cells and cells of one non-black color.
Describing the size of the output grid: The output grid is the same 3x3 size as the input.
Describing how to transform the grid: Rotate the entire input grid 90 degrees counterclockwise, preserving all cell colors."
2,4_good_hypo_program,High Quality Hypothesis + Program,f15e1fac,Medium,1,0,0.0,False,48,38.70967741935484,14,6,6,12,10,124,5,24.8,"Describing the input grid: The input has teal 8 seeds along one edge and red 2 markers along a different edge, with the teal seeds defining starting points for parallel paths.
Describing the size of the output grid: The output grid keeps the exact same dimensions as the input grid.
Describing how to transform the grid: From every teal 8 seed, draw a straight ray into the grid perpendicular to the edge it starts on. Whenever the ray enters a row or column that contains a red 2 marker, shift the ray one cell sideways in the direction away from the red-marker edge, then continue. Draw all visited ray cells as teal 8, preserve the red 2 cells, and leave all other cells black."
2,4_good_hypo_program,High Quality Hypothesis + Program,f25fbde4,Medium,1,1,1.0,True,24,27.906976744186046,9,0,1,11,3,86,3,28.666666666666668,"Describing the input grid: A 9x9 black grid containing one yellow shape.
Describing the size of the output grid: The output grid is twice the height and twice the width of the smallest rectangle that contains all yellow cells.
Describing how to transform the grid: Crop the input to the tight bounding box around the yellow shape, then upscale that cropped pattern by a factor of 2 in both directions, replacing each original cell with a 2x2 block of the same color."
2,4_good_hypo_program,High Quality Hypothesis + Program,f25ffba3,Easy,1,1,1.0,True,24,34.285714285714285,4,11,1,6,2,70,3,23.333333333333332,"Describing the input grid: The input is a 10x4 grid where the top five rows are empty and the bottom five rows contain the colored pattern.
Describing the size of the output grid: The output grid remains 10x4.
Describing how to transform the grid: Copy the bottom five rows into the top five rows in reverse vertical order, while leaving the original bottom five rows unchanged."
2,4_good_hypo_program,High Quality Hypothesis + Program,f5b8619d,Easy,1,1,1.0,True,32,28.82882882882883,6,3,3,17,3,111,5,22.2,"Describing the input grid: The input grid has black background cells and some marked cells of a single non-black color.
Describing the size of the output grid: The output grid is twice as tall and twice as wide as the input grid.
Describing how to transform the grid: Determine which input columns contain at least one marked cell. Create a doubled grid by repeating the input grid twice across and twice down. In this doubled grid, for every cell whose column position modulo the original width is one of the marked columns, replace black cells with teal 8; leave original repeated colored cells unchanged and leave all other black cells black."
2,4_good_hypo_program,High Quality Hypothesis + Program,f76d97a5,Easy,1,1,1.0,True,19,26.38888888888889,8,0,1,8,2,72,3,24.0,"Describing the input grid: The input is a two-color grid where one color is always grey 5 and the other color varies by case.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: Swap grey 5 with the other input color throughout the grid, then erase all remaining grey 5 cells by changing them to black 0."
2,4_good_hypo_program,High Quality Hypothesis + Program,f8b3ba0a,Easy,1,1,1.0,True,19,17.59259259259259,1,4,4,7,3,108,5,21.6,"Describing the input grid: The input is a spaced-out matrix of identical horizontal colored dominoes, where each domino represents one cell of an underlying compact grid.
Describing the size of the output grid: The output is a single column with 3 rows.
Describing how to transform the grid: Convert the domino layout into the compact grid of colors, then remove the dominant repeated color. For each remaining color, find the smallest axis-aligned bounding rectangle containing all of its occurrences in the compact grid. Sort the colors by the area of that rectangle from largest to smallest, using occurrence count as a tie-breaker, and write the colors top-to-bottom."
