task_id,difficulty,hint,status,candidate_index,is_best,program,train_pass_all,train_correct_count,train_total_examples,train_accuracy,train_error,test_pass_all,test_correct_count,test_total_examples,test_accuracy,test_error,num_programs_requested,num_programs_parsed,fallback_used,error
f15e1fac,Medium,Shift by one cell whenever you reach a specified point.,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    h, w = g.shape
    rows2 = np.where(np.any(g == 2, axis=1))[0]
    cols8 = np.where(np.any(g == 8, axis=0))[0]
    for r in rows2:
        for c in cols8:
            g[r:, c] = 8
            g[:r, c] = 8
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f15e1fac,Medium,Shift by one cell whenever you reach a specified point.,ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    h, w = g.shape
    rows2 = np.where(np.any(g == 2, axis=1))[0]
    cols8 = np.where(np.any(g == 8, axis=0))[0]
    for r in rows2:
        for c in cols8:
            if r < h:
                g[r:, c] = 8
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f15e1fac,Medium,Shift by one cell whenever you reach a specified point.,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    h, w = g.shape
    rows2 = np.where(np.any(g == 2, axis=1))[0]
    cols8 = np.where(np.any(g == 8, axis=0))[0]
    for r in rows2:
        for c in cols8:
            if g[r, c] == 0:
                g[r:, c] = 8
            else:
                g[:r+1, c] = 8
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f25fbde4,Medium,Divide each cell into a 2×2 grid.,ok,1,True,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    coords = np.argwhere(g != 0)
    if coords.size == 0:
        return g.copy()
    r0, c0 = coords.min(axis=0)
    r1, c1 = coords.max(axis=0)
    sub = g[r0:r1+1, c0:c1+1]
    return np.where(sub != 0, sub, 0)",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f25fbde4,Medium,Divide each cell into a 2×2 grid.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    coords = np.argwhere(g != 0)
    if coords.size == 0:
        return g.copy()
    r0, c0 = coords.min(axis=0)
    r1, c1 = coords.max(axis=0)
    sub = g[r0:r1+1, c0:c1+1]
    rows = np.any(sub != 0, axis=1)
    cols = np.any(sub != 0, axis=0)
    return sub[np.ix_(rows, cols)]",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f25fbde4,Medium,Divide each cell into a 2×2 grid.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    coords = np.argwhere(g != 0)
    if coords.size == 0:
        return g.copy()
    r0, c0 = coords.min(axis=0)
    r1, c1 = coords.max(axis=0)
    sub = g[r0:r1+1, c0:c1+1]
    # fill internal zeros with the nonzero color if unique
    nz = sub[sub != 0]
    if nz.size == 0:
        return sub.copy()
    color = nz[0]
    out = sub.copy()
    out[out == 0] = color
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f25fbde4,Medium,Divide each cell into a 2×2 grid.,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    coords = np.argwhere(g != 0)
    if coords.size == 0:
        return g.copy()
    r0, c0 = coords.min(axis=0)
    r1, c1 = coords.max(axis=0)
    sub = g[r0:r1+1, c0:c1+1]
    # remove empty border rows/cols, then pad one cell of zeros around
    rows = np.any(sub != 0, axis=1)
    cols = np.any(sub != 0, axis=0)
    core = sub[np.ix_(rows, cols)]
    out = np.zeros((core.shape[0] + 2, core.shape[1] + 2), dtype=sub.dtype)
    out[1:-1, 1:-1] = core
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f25fbde4,Medium,Divide each cell into a 2×2 grid.,ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    coords = np.argwhere(g != 0)
    if coords.size == 0:
        return g.copy()
    r0, c0 = coords.min(axis=0)
    r1, c1 = coords.max(axis=0)
    sub = g[r0:r1+1, c0:c1+1]
    # crop to bounding box and then rotate if taller than wide
    rows = np.any(sub != 0, axis=1)
    cols = np.any(sub != 0, axis=0)
    core = sub[np.ix_(rows, cols)]
    if core.shape[0] > core.shape[1]:
        core = np.rot90(core, 1)
    return core",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f25fbde4,Medium,Divide each cell into a 2×2 grid.,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    coords = np.argwhere(g != 0)
    if coords.size == 0:
        return g.copy()
    r0, c0 = coords.min(axis=0)
    r1, c1 = coords.max(axis=0)
    sub = g[r0:r1+1, c0:c1+1]
    # keep only the nonzero pattern and compress by removing zero-only rows/cols
    mask_r = np.any(sub != 0, axis=1)
    mask_c = np.any(sub != 0, axis=0)
    return sub[np.ix_(mask_r, mask_c)]",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f25ffba3,Easy,Vertically symmetrical,ok,1,True,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    n, m = g.shape
    nz_rows = np.where(np.any(g != 0, axis=1))[0]
    if len(nz_rows) == 0:
        return g
    h = len(nz_rows)
    block = g[nz_rows, :]
    out = g.copy()
    out[:h, :] = block[::-1]
    return out",True,2,2,1.0,,True,1,1,1.0,,6,6,False,
f25ffba3,Easy,Vertically symmetrical,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    n, m = g.shape
    nz_rows = np.where(np.any(g != 0, axis=1))[0]
    if len(nz_rows) == 0:
        return g
    block = g[nz_rows, :]
    out = g.copy()
    out[:len(nz_rows), :] = block
    out[-len(nz_rows):, :] = block
    return out",False,0,2,0.0,,False,0,1,0.0,,6,6,False,
f25ffba3,Easy,Vertically symmetrical,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    n, m = g.shape
    nz_rows = np.where(np.any(g != 0, axis=1))[0]
    if len(nz_rows) == 0:
        return g
    block = g[nz_rows, :]
    out = g.copy()
    out[:len(nz_rows), :] = block[::-1]
    out[-len(nz_rows):, :] = block
    return out",True,2,2,1.0,,True,1,1,1.0,,6,6,False,
f25ffba3,Easy,Vertically symmetrical,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    n, m = g.shape
    nz_rows = np.where(np.any(g != 0, axis=1))[0]
    if len(nz_rows) == 0:
        return g
    block = g[nz_rows, :]
    out = np.zeros_like(g)
    out[:len(nz_rows), :] = block[::-1]
    out[-len(nz_rows):, :] = block
    return out",True,2,2,1.0,,True,1,1,1.0,,6,6,False,
f25ffba3,Easy,Vertically symmetrical,ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    n, m = g.shape
    nz_rows = np.where(np.any(g != 0, axis=1))[0]
    if len(nz_rows) == 0:
        return g
    block = g[nz_rows, :]
    out = g.copy()
    out[:len(nz_rows), :] = np.roll(block, shift=1, axis=0)
    out[-len(nz_rows):, :] = block
    return out",False,0,2,0.0,,False,0,1,0.0,,6,6,False,
f25ffba3,Easy,Vertically symmetrical,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    n, m = g.shape
    nz_rows = np.where(np.any(g != 0, axis=1))[0]
    if len(nz_rows) == 0:
        return g
    block = g[nz_rows, :]
    out = g.copy()
    out[:len(nz_rows), :] = np.flipud(block)
    out[n-len(nz_rows):, :] = np.flipud(block)
    return out",False,0,2,0.0,,False,0,1,0.0,,6,6,False,
f5b8619d,Easy,"Fill the entire column where the point is located, then duplicate it four times.",ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    h, w = g.shape
    out = np.zeros((h * 2, w * 2), dtype=int)
    for i in range(h):
        for j in range(w):
            v = g[i, j]
            if v == 0:
                out[2*i:2*i+2, 2*j:2*j+2] = 8
            else:
                out[2*i:2*i+2, 2*j:2*j+2] = np.array([[v, 8], [8, v]])
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f5b8619d,Easy,"Fill the entire column where the point is located, then duplicate it four times.",ok,2,False,"# candidate 2
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid)
    h, w = g.shape
    out = np.zeros((h * 2, w * 2), dtype=int)
    for i in range(h):
        for j in range(w):
            v = int(g[i, j])
            block = np.full((2, 2), 8, dtype=int)
            if v != 0:
                block[0, 0] = v
                block[1, 1] = v
            out[2*i:2*i+2, 2*j:2*j+2] = block
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f5b8619d,Easy,"Fill the entire column where the point is located, then duplicate it four times.",ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    h, w = g.shape
    out = np.zeros((h * 2, w * 2), dtype=int)
    for i in range(h):
        for j in range(w):
            v = g[i, j]
            if v == 0:
                out[2*i:2*i+2, 2*j:2*j+2] = 8
            else:
                out[2*i, 2*j] = v
                out[2*i+1, 2*j+1] = v
                out[2*i, 2*j+1] = 8
                out[2*i+1, 2*j] = 8
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f5b8619d,Easy,"Fill the entire column where the point is located, then duplicate it four times.",ok,4,True,"# candidate 4
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid)
    h, w = g.shape
    out = np.repeat(np.repeat(g, 2, axis=0), 2, axis=1)
    out[out == 0] = 8
    for i in range(h):
        for j in range(w):
            if g[i, j] != 0:
                out[2*i:2*i+2, 2*j:2*j+2] = np.array([[g[i, j], 8], [8, g[i, j]]])
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f5b8619d,Easy,"Fill the entire column where the point is located, then duplicate it four times.",ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    h, w = g.shape
    out = np.zeros((h * 2, w * 2), dtype=int)
    for i in range(h):
        for j in range(w):
            v = g[i, j]
            if v == 0:
                out[2*i:2*i+2, 2*j:2*j+2] = 8
            else:
                out[2*i:2*i+2, 2*j:2*j+2] = v
                out[2*i, 2*j+1] = 8
                out[2*i+1, 2*j] = 8
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f5b8619d,Easy,"Fill the entire column where the point is located, then duplicate it four times.",ok,6,False,"# candidate 6
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid)
    h, w = g.shape
    out = np.empty((h * 2, w * 2), dtype=int)
    for i in range(h):
        for j in range(w):
            v = int(g[i, j])
            if v == 0:
                block = np.array([[8, 8], [8, 8]], dtype=int)
            else:
                block = np.array([[v, 8], [8, v]], dtype=int)
            out[2*i:2*i+2, 2*j:2*j+2] = block
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f76d97a5,Easy,"Fill with gray, then remove the rest.",ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    vals, counts = np.unique(g, return_counts=True)
    bg = vals[np.argmax(counts)]
    out = np.where(g == bg, 0, g)
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f76d97a5,Easy,"Fill with gray, then remove the rest.",ok,2,False,"# candidate 2
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    n, m = g.shape
    out = np.zeros_like(g)
    for i in range(n):
        for j in range(m):
            if i == j:
                out[i, j] = g[i, j]
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f76d97a5,Easy,"Fill with gray, then remove the rest.",ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    n, m = g.shape
    out = np.zeros_like(g)
    for i in range(n):
        for j in range(m):
            if j == i or j == m - 1 - i:
                out[i, j] = g[i, j]
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f76d97a5,Easy,"Fill with gray, then remove the rest.",ok,4,True,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    vals, counts = np.unique(g, return_counts=True)
    bg = vals[np.argmax(counts)]
    out = np.where(g != bg, bg, 0)
    return out",False,2,3,0.6666666666666666,,True,1,1,1.0,,6,6,False,
f76d97a5,Easy,"Fill with gray, then remove the rest.",ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    n, m = g.shape
    out = np.zeros_like(g)
    for i in range(n):
        for j in range(m):
            if g[i, j] == g[j % n, i % m]:
                out[i, j] = g[i, j]
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f76d97a5,Easy,"Fill with gray, then remove the rest.",ok,6,False,"# candidate 6
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    n, m = g.shape
    out = np.zeros_like(g)
    for i in range(n):
        for j in range(m):
            if (i + j) % 2 == 1:
                out[i, j] = g[i, j]
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
f8b3ba0a,Easy,"For each 2×1 block, count the colors and remove the most frequent one.",ok,1,True,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    vals = g[g != 0]
    uniq, counts = np.unique(vals, return_counts=True)
    return uniq[np.argsort(-counts)[:3]].reshape(-1, 1)",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
f8b3ba0a,Easy,"For each 2×1 block, count the colors and remove the most frequent one.",ok,2,False,"# candidate 2
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid)
    rows = g[1::2]
    vals = rows[rows != 0]
    uniq, counts = np.unique(vals, return_counts=True)
    order = np.argsort(-counts)
    return uniq[order[:3]].reshape(-1, 1)",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
